snapshot_date,snapshot_ts,scooter_id,scooter_state,city,country,latitude,longitude,last_ride_time,rides_today,total_rides,total_km,total_ride_minutes,avg_ride_duration_min,avg_ride_distance_km,is_writeoff_candidate
2026-01-20,2026-01-20 23:59:59,6,active,Tallinn,Estonia,59.498049,24.74261,2026-01-20 19:29:00,2,79,245.939,1090,13.797,3.113,False
2026-01-21,2026-01-21 23:59:59,6,active,Tallinn,Estonia,59.500511,24.753031,2026-01-21 16:15:00,4,83,262.044,1159,13.964,3.157,False
2026-01-22,2026-01-22 23:59:59,6,active,Tallinn,Estonia,59.493709,24.741883,2026-01-22 13:59:00,2,85,269.105,1188,13.976,3.166,False
2026-01-23,2026-01-23 23:59:59,6,active,Tallinn,Estonia,59.490232,24.743482,2026-01-23 19:07:00,6,91,290.629,1284,14.11,3.194,False
2026-01-24,2026-01-24 23:59:59,6,active,Tallinn,Estonia,59.495437,24.753618,2026-01-24 16:50:00,2,93,296.178,1306,14.043,3.185,False
2026-01-25,2026-01-25 23:59:59,6,active,Tallinn,Estonia,59.491571,24.751265,2026-01-25 22:29:00,5,98,306.039,1347,13.745,3.123,False
2026-01-26,2026-01-26 23:59:59,6,active,Tallinn,Estonia,59.495866,24.748748,2026-01-26 20:54:00,2,100,312.47,1375,13.75,3.125,False
2026-01-27,2026-01-27 23:59:59,6,active,Tallinn,Estonia,59.496209,24.739975,2026-01-27 22:48:00,5,105,326.867,1434,13.657,3.113,False
2026-01-28,2026-01-28 23:59:59,6,active,Tallinn,Estonia,59.495707,24.743128,2026-01-28 20:50:00,6,111,347.419,1524,13.73,3.13,False
2026-01-29,2026-01-29 23:59:59,6,active,Tallinn,Estonia,59.493458,24.753377,2026-01-29 21:33:00,4,115,360.338,1578,13.722,3.133,False
2026-01-30,2026-01-30 23:59:59,6,active,Tallinn,Estonia,59.488863,24.746947,2026-01-30 21:47:00,4,119,373.79,1636,13.748,3.141,False
2026-01-31,2026-01-31 23:59:59,6,active,Tallinn,Estonia,59.490097,24.74774,2026-01-31 15:33:00,5,124,390.869,1710,13.79,3.152,False
2026-02-01,2026-02-01 23:59:59,6,active,Tallinn,Estonia,59.486777,24.751082,,0,124,390.869,1710,13.79,3.152,False
2026-01-01,2026-01-01 23:59:59,7,active,Tallinn,Estonia,59.430282,24.720358,2026-01-01 22:43:00,6,6,15.298,66,11.0,2.55,False
2026-01-02,2026-01-02 23:59:59,7,active,Tallinn,Estonia,59.425419,24.71052,2026-01-02 21:02:00,5,11,32.97,141,12.818,2.997,False
2026-01-03,2026-01-03 23:59:59,7,active,Tallinn,Estonia,59.422987,24.70598,2026-01-03 19:36:00,6,17,62.372,269,15.824,3.669,False
2026-01-04,2026-01-04 23:59:59,7,active,Tallinn,Estonia,59.431398,24.713487,2026-01-04 20:18:00,7,24,78.68,338,14.083,3.278,False
2026-01-05,2026-01-05 23:59:59,7,active,Tallinn,Estonia,59.430471,24.716665,2026-01-05 22:21:00,5,29,91.776,398,13.724,3.165,False
2026-01-06,2026-01-06 23:59:59,7,active,Tallinn,Estonia,59.428526,24.718622,2026-01-06 21:45:00,2,31,95.617,416,13.419,3.084,False
2026-01-07,2026-01-07 23:59:59,7,active,Tallinn,Estonia,59.423419,24.712301,2026-01-07 21:06:00,5,36,111.072,490,13.611,3.085,False
2026-01-08,2026-01-08 23:59:59,7,active,Tallinn,Estonia,59.430406,24.713063,2026-01-08 22:47:00,5,41,125.356,550,13.415,3.057,False
2026-01-09,2026-01-09 23:59:59,7,active,Tallinn,Estonia,59.433024,24.711323,2026-01-09 16:20:00,5,46,143.78,630,13.696,3.126,False
2026-01-10,2026-01-10 23:59:59,7,active,Tallinn,Estonia,59.433502,24.708163,2026-01-10 20:55:00,5,51,167.683,728,14.275,3.288,False
2026-01-11,2026-01-11 23:59:59,7,active,Tallinn,Estonia,59.430546,24.715813,2026-01-11 17:33:00,5,56,184.984,799,14.268,3.303,False
2026-01-12,2026-01-12 23:59:59,7,active,Tallinn,Estonia,59.430886,24.712926,2026-01-12 19:15:00,3,59,190.33,821,13.915,3.226,False
2026-01-13,2026-01-13 23:59:59,7,active,Tallinn,Estonia,59.42694,24.710404,2026-01-13 22:03:00,7,66,210.645,908,13.758,3.192,False
2026-01-14,2026-01-14 23:59:59,7,active,Tallinn,Estonia,59.424783,24.710476,2026-01-14 15:15:00,3,69,220.465,954,13.826,3.195,False
2026-01-15,2026-01-15 23:59:59,7,active,Tallinn,Estonia,59.430513,24.711465,2026-01-15 20:38:00,6,75,246.887,1069,14.253,3.292,False
2026-01-16,2026-01-16 23:59:59,7,active,Tallinn,Estonia,59.426387,24.708927,2026-01-16 21:10:00,4,79,264.38,1139,14.418,3.347,False
2026-01-17,2026-01-17 23:59:59,7,active,Tallinn,Estonia,59.430316,24.713575,2026-01-17 20:44:00,6,85,282.629,1222,14.376,3.325,False
2026-01-18,2026-01-18 23:59:59,7,active,Tallinn,Estonia,59.42649,24.712741,2026-01-18 19:41:00,3,88,290.998,1262,14.341,3.307,False
2026-01-19,2026-01-19 23:59:59,7,active,Tallinn,Estonia,59.431595,24.718606,2026-01-19 19:45:00,2,90,297.21,1289,14.322,3.302,False
2026-01-20,2026-01-20 23:59:59,7,active,Tallinn,Estonia,59.429574,24.719243,2026-01-20 20:55:00,7,97,316.975,1375,14.175,3.268,False
2026-01-21,2026-01-21 23:59:59,7,active,Tallinn,Estonia,59.431869,24.716482,2026-01-21 17:45:00,4,101,326.998,1421,14.069,3.238,False
2026-01-22,2026-01-22 23:59:59,7,active,Tallinn,Estonia,59.426368,24.713561,2026-01-22 20:25:00,7,108,347.794,1509,13.972,3.22,False
2026-01-23,2026-01-23 23:59:59,7,active,Tallinn,Estonia,59.429367,24.713141,2026-01-23 22:57:00,7,115,367.508,1599,13.904,3.196,False
2026-01-24,2026-01-24 23:59:59,7,active,Tallinn,Estonia,59.433237,24.723053,2026-01-24 19:34:00,7,122,388.283,1695,13.893,3.183,False
2026-01-25,2026-01-25 23:59:59,7,active,Tallinn,Estonia,59.423024,24.717924,2026-01-25 17:13:00,2,124,395.981,1728,13.935,3.193,False
2026-01-26,2026-01-26 23:59:59,7,active,Tallinn,Estonia,59.429468,24.707112,2026-01-26 22:57:00,7,131,426.057,1860,14.198,3.252,False
2026-01-27,2026-01-27 23:59:59,7,active,Tallinn,Estonia,59.428247,24.705801,2026-01-27 15:58:00,4,135,440.391,1924,14.252,3.262,False
2026-01-28,2026-01-28 23:59:59,7,active,Tallinn,Estonia,59.428091,24.714561,2026-01-28 19:20:00,4,139,453.389,1985,14.281,3.262,False
2026-01-29,2026-01-29 23:59:59,7,active,Tallinn,Estonia,59.429793,24.711724,2026-01-29 21:50:00,5,144,468.46,2050,14.236,3.253,False
2026-01-30,2026-01-30 23:59:59,7,active,Tallinn,Estonia,59.42861,24.711716,2026-01-30 21:46:00,6,150,489.011,2135,14.233,3.26,False
2026-01-31,2026-01-31 23:59:59,7,active,Tallinn,Estonia,59.426644,24.715165,2026-01-31 21:29:00,7,157,513.363,2242,14.28,3.27,False
2026-02-01,2026-02-01 23:59:59,7,active,Tallinn,Estonia,59.424448,24.718983,,0,157,513.363,2242,14.28,3.27,False
2026-01-01,2026-01-01 23:59:59,8,active,Tallinn,Estonia,59.445358,24.782633,2026-01-01 17:53:00,3,3,5.94,26,8.667,1.98,False
2026-01-02,2026-01-02 23:59:59,8,active,Tallinn,Estonia,59.445902,24.784057,2026-01-02 22:00:00,6,9,27.686,125,13.889,3.076,False
2026-01-03,2026-01-03 23:59:59,8,active,Tallinn,Estonia,59.447998,24.779654,2026-01-03 22:27:00,5,14,43.984,198,14.143,3.142,False
2026-01-04,2026-01-04 23:59:59,8,active,Tallinn,Estonia,59.44847,24.78433,2026-01-04 19:37:00,7,21,74.286,333,15.857,3.537,False
2026-01-05,2026-01-05 23:59:59,8,active,Tallinn,Estonia,59.44487,24.774917,2026-01-05 22:38:00,3,24,78.282,352,14.667,3.262,False
2026-01-06,2026-01-06 23:59:59,8,active,Tallinn,Estonia,59.442789,24.781421,2026-01-06 11:22:00,2,26,84.936,382,14.692,3.267,False
2026-01-07,2026-01-07 23:59:59,8,active,Tallinn,Estonia,59.446064,24.776345,2026-01-07 22:07:00,6,32,107.201,482,15.062,3.35,False
2026-01-08,2026-01-08 23:59:59,8,active,Tallinn,Estonia,59.450082,24.78734,2026-01-08 20:31:00,6,38,124.77,566,14.895,3.283,False
2026-01-09,2026-01-09 23:59:59,8,active,Tallinn,Estonia,59.451126,24.777343,2026-01-09 22:02:00,4,42,135.152,609,14.5,3.218,False
2026-01-10,2026-01-10 23:59:59,8,active,Tallinn,Estonia,59.441949,24.776621,2026-01-10 15:36:00,7,49,157.674,705,14.388,3.218,False
2026-01-11,2026-01-11 23:59:59,8,active,Tallinn,Estonia,59.446287,24.778361,2026-01-11 22:09:00,7,56,182.459,810,14.464,3.258,False
2026-01-12,2026-01-12 23:59:59,8,active,Tallinn,Estonia,59.444245,24.778631,2026-01-12 20:53:00,4,60,194.884,866,14.433,3.248,False
2026-01-13,2026-01-13 23:59:59,8,active,Tallinn,Estonia,59.444972,24.783618,2026-01-13 21:08:00,3,63,203.4,905,14.365,3.229,False
2026-01-14,2026-01-14 23:59:59,8,active,Tallinn,Estonia,59.440769,24.780436,2026-01-14 19:36:00,6,69,222.621,987,14.304,3.226,False
2026-01-15,2026-01-15 23:59:59,8,active,Tallinn,Estonia,59.447845,24.784364,2026-01-15 18:39:00,2,71,226.737,1006,14.169,3.193,False
2026-01-16,2026-01-16 23:59:59,8,active,Tallinn,Estonia,59.450285,24.779092,2026-01-16 22:55:00,3,74,237.232,1052,14.216,3.206,False
2026-01-17,2026-01-17 23:59:59,8,active,Tallinn,Estonia,59.446669,24.782049,2026-01-17 22:07:00,7,81,261.447,1153,14.235,3.228,False
2026-01-18,2026-01-18 23:59:59,8,active,Tallinn,Estonia,59.450067,24.781926,2026-01-18 15:51:00,3,84,272.917,1198,14.262,3.249,False
2026-01-19,2026-01-19 23:59:59,8,active,Tallinn,Estonia,59.442084,24.77716,2026-01-19 20:46:00,3,87,284.712,1247,14.333,3.273,False
2026-01-20,2026-01-20 23:59:59,8,active,Tallinn,Estonia,59.445206,24.77674,2026-01-20 20:40:00,7,94,310.004,1359,14.457,3.298,False
2026-01-21,2026-01-21 23:59:59,8,active,Tallinn,Estonia,59.45237,24.782959,2026-01-21 18:33:00,3,97,323.843,1420,14.639,3.339,False
2026-01-22,2026-01-22 23:59:59,8,active,Tallinn,Estonia,59.445668,24.785816,2026-01-22 22:50:00,4,101,330.407,1447,14.327,3.271,False
2026-01-23,2026-01-23 23:59:59,8,active,Tallinn,Estonia,59.440321,24.787118,2026-01-23 21:28:00,6,107,351.538,1541,14.402,3.285,False
2026-01-24,2026-01-24 23:59:59,8,active,Tallinn,Estonia,59.447436,24.781383,2026-01-24 19:59:00,2,109,361.78,1590,14.587,3.319,False
2026-01-25,2026-01-25 23:59:59,8,active,Tallinn,Estonia,59.442177,24.77997,2026-01-25 19:36:00,5,114,376.089,1650,14.474,3.299,False
2026-01-26,2026-01-26 23:59:59,8,active,Tallinn,Estonia,59.446609,24.778684,2026-01-26 12:20:00,2,116,378.639,1661,14.319,3.264,False
2026-01-27,2026-01-27 23:59:59,8,active,Tallinn,Estonia,59.443997,24.779416,2026-01-27 20:23:00,2,118,387.179,1696,14.373,3.281,False
2026-01-28,2026-01-28 23:59:59,8,active,Tallinn,Estonia,59.441697,24.780218,2026-01-28 22:13:00,5,123,401.091,1762,14.325,3.261,False
2026-01-29,2026-01-29 23:59:59,8,active,Tallinn,Estonia,59.442335,24.783842,2026-01-29 19:48:00,6,129,421.057,1849,14.333,3.264,False
2026-01-30,2026-01-30 23:59:59,8,active,Tallinn,Estonia,59.448052,24.776231,2026-01-30 20:02:00,2,131,429.815,1886,14.397,3.281,False
2026-01-31,2026-01-31 23:59:59,8,active,Tallinn,Estonia,59.445039,24.782304,2026-01-31 15:16:00,2,133,431.462,1894,14.241,3.244,False
2026-02-01,2026-02-01 23:59:59,8,active,Tallinn,Estonia,59.443983,24.779125,,0,133,431.462,1894,14.241,3.244,False
2026-01-01,2026-01-01 23:59:59,9,active,Tallinn,Estonia,59.422755,24.747845,2026-01-01 17:41:00,4,4,9.174,43,10.75,2.294,False
2026-01-02,2026-01-02 23:59:59,9,active,Tallinn,Estonia,59.424612,24.749632,2026-01-02 14:26:00,4,8,20.278,94,11.75,2.535,False
2026-01-03,2026-01-03 23:59:59,9,active,Tallinn,Estonia,59.417838,24.75244,2026-01-03 20:52:00,3,11,29.636,134,12.182,2.694,False
2026-01-04,2026-01-04 23:59:59,9,active,Tallinn,Estonia,59.420934,24.748201,2026-01-04 22:14:00,7,18,50.155,219,12.167,2.786,False
2026-01-05,2026-01-05 23:59:59,9,active,Tallinn,Estonia,59.419234,24.745159,2026-01-05 22:32:00,6,24,65.654,286,11.917,2.736,False
2026-01-06,2026-01-06 23:59:59,9,active,Tallinn,Estonia,59.421153,24.745143,2026-01-06 22:16:00,7,31,86.291,378,12.194,2.784,False
2026-01-07,2026-01-07 23:59:59,9,active,Tallinn,Estonia,59.426885,24.741639,2026-01-07 11:10:00,2,33,89.329,391,11.848,2.707,False
2026-01-08,2026-01-08 23:59:59,9,active,Tallinn,Estonia,59.415292,24.74666,2026-01-08 17:39:00,4,37,101.604,444,12.0,2.746,False
2026-01-09,2026-01-09 23:59:59,9,active,Tallinn,Estonia,59.421268,24.747228,2026-01-09 17:50:00,3,40,111.183,484,12.1,2.78,False
2026-01-10,2026-01-10 23:59:59,9,active,Tallinn,Estonia,59.421257,24.742978,2026-01-10 12:56:00,2,42,116.486,509,12.119,2.773,False
2026-01-11,2026-01-11 23:59:59,9,active,Tallinn,Estonia,59.420553,24.744059,2026-01-11 19:04:00,3,45,128.053,557,12.378,2.846,False
2026-01-12,2026-01-12 23:59:59,9,active,Tallinn,Estonia,59.422334,24.749625,2026-01-12 21:27:00,7,52,154.232,664,12.769,2.966,False
2026-01-13,2026-01-13 23:59:59,9,active,Tallinn,Estonia,59.419683,24.737216,2026-01-13 22:14:00,6,58,172.217,744,12.828,2.969,False
2026-01-14,2026-01-14 23:59:59,9,active,Tallinn,Estonia,59.422278,24.750982,2026-01-14 14:52:00,4,62,189.722,826,13.323,3.06,False
2026-01-15,2026-01-15 23:59:59,9,active,Tallinn,Estonia,59.419787,24.741488,2026-01-15 21:10:00,2,64,194.956,850,13.281,3.046,False
2026-01-16,2026-01-16 23:59:59,9,active,Tallinn,Estonia,59.422038,24.746702,2026-01-16 20:07:00,6,70,211.471,921,13.157,3.021,False
2026-01-17,2026-01-17 23:59:59,9,active,Tallinn,Estonia,59.418225,24.73429,2026-01-17 19:21:00,6,76,225.002,978,12.868,2.961,False
2026-01-18,2026-01-18 23:59:59,9,active,Tallinn,Estonia,59.425612,24.736881,2026-01-18 19:38:00,3,79,233.512,1016,12.861,2.956,False
2026-01-19,2026-01-19 23:59:59,9,active,Tallinn,Estonia,59.421593,24.745921,2026-01-19 22:23:00,3,82,245.089,1068,13.024,2.989,False
2026-01-20,2026-01-20 23:59:59,9,active,Tallinn,Estonia,59.423816,24.742487,2026-01-20 20:30:00,7,89,263.662,1150,12.921,2.962,False
2026-01-21,2026-01-21 23:59:59,9,active,Tallinn,Estonia,59.422596,24.745761,2026-01-21 21:55:00,2,91,267.389,1166,12.813,2.938,False
2026-01-22,2026-01-22 23:59:59,9,active,Tallinn,Estonia,59.419458,24.750413,2026-01-22 22:07:00,7,98,289.829,1264,12.898,2.957,False
2026-01-23,2026-01-23 23:59:59,9,active,Tallinn,Estonia,59.427465,24.7466,2026-01-23 20:17:00,4,102,303.543,1321,12.951,2.976,False
2026-01-24,2026-01-24 23:59:59,9,active,Tallinn,Estonia,59.420372,24.747253,2026-01-24 16:04:00,2,104,304.489,1325,12.74,2.928,False
2026-01-25,2026-01-25 23:59:59,9,active,Tallinn,Estonia,59.419935,24.748263,2026-01-25 21:21:00,6,110,324.199,1412,12.836,2.947,False
2026-01-26,2026-01-26 23:59:59,9,active,Tallinn,Estonia,59.415369,24.748273,2026-01-26 07:38:00,2,112,332.203,1444,12.893,2.966,False
2026-01-27,2026-01-27 23:59:59,9,active,Tallinn,Estonia,59.417889,24.742142,2026-01-27 21:12:00,5,117,346.991,1509,12.897,2.966,False
2026-01-28,2026-01-28 23:59:59,9,active,Tallinn,Estonia,59.42422,24.743295,2026-01-28 21:09:00,6,123,360.706,1568,12.748,2.933,False
2026-01-29,2026-01-29 23:59:59,9,active,Tallinn,Estonia,59.426087,24.751212,2026-01-29 19:21:00,4,127,374.038,1627,12.811,2.945,False
2026-01-30,2026-01-30 23:59:59,9,active,Tallinn,Estonia,59.424615,24.742118,2026-01-30 20:49:00,3,130,386.12,1679,12.915,2.97,False
2026-01-31,2026-01-31 23:59:59,9,active,Tallinn,Estonia,59.421227,24.750152,2026-01-31 22:00:00,5,135,410.387,1777,13.163,3.04,False
2026-02-01,2026-02-01 23:59:59,9,active,Tallinn,Estonia,59.425528,24.742785,,0,135,410.387,1777,13.163,3.04,False
2026-01-01,2026-01-01 23:59:59,10,active,Tallinn,Estonia,59.40847,24.717411,2026-01-01 19:19:00,4,4,12.833,60,15.0,3.208,False
2026-01-02,2026-01-02 23:59:59,10,active,Tallinn,Estonia,59.412986,24.70897,2026-01-02 21:07:00,7,11,32.778,149,13.545,2.98,False
2026-01-03,2026-01-03 23:59:59,10,active,Tallinn,Estonia,59.414255,24.719882,2026-01-03 22:59:00,7,18,56.504,249,13.833,3.139,False
2026-01-04,2026-01-04 23:59:59,10,active,Tallinn,Estonia,59.411894,24.712157,2026-01-04 22:42:00,5,23,73.899,319,13.87,3.213,False
2026-01-05,2026-01-05 23:59:59,10,active,Tallinn,Estonia,59.418272,24.714643,2026-01-05 16:46:00,2,25,78.115,337,13.48,3.125,False
2026-01-06,2026-01-06 23:59:59,10,active,Tallinn,Estonia,59.417503,24.713886,2026-01-06 21:53:00,2,27,85.967,370,13.704,3.184,False
2026-01-07,2026-01-07 23:59:59,10,active,Tallinn,Estonia,59.409915,24.715002,2026-01-07 21:25:00,3,30,92.149,398,13.267,3.072,False
2026-01-08,2026-01-08 23:59:59,10,active,Tallinn,Estonia,59.412157,24.712765,2026-01-08 18:59:00,4,34,109.921,473,13.912,3.233,False
2026-01-09,2026-01-09 23:59:59,10,active,Tallinn,Estonia,59.415303,24.713029,2026-01-09 18:57:00,7,41,136.001,595,14.512,3.317,False
2026-01-10,2026-01-10 23:59:59,10,active,Tallinn,Estonia,59.414455,24.71219,2026-01-10 15:34:00,2,43,139.903,612,14.233,3.254,False
2026-01-11,2026-01-11 23:59:59,10,active,Tallinn,Estonia,59.408828,24.726472,2026-01-11 15:49:00,3,46,151.511,659,14.326,3.294,False
2026-01-12,2026-01-12 23:59:59,10,active,Tallinn,Estonia,59.417063,24.718681,2026-01-12 14:30:00,5,51,163.216,709,13.902,3.2,False
2026-01-13,2026-01-13 23:59:59,10,active,Tallinn,Estonia,59.409727,24.714688,2026-01-13 21:05:00,5,56,174.954,758,13.536,3.124,False
2026-01-14,2026-01-14 23:59:59,10,active,Tallinn,Estonia,59.41021,24.708792,2026-01-14 20:43:00,5,61,188.087,817,13.393,3.083,False
2026-01-15,2026-01-15 23:59:59,10,active,Tallinn,Estonia,59.40718,24.71288,2026-01-15 19:33:00,5,66,202.212,878,13.303,3.064,False
2026-01-16,2026-01-16 23:59:59,10,active,Tallinn,Estonia,59.409279,24.710422,2026-01-16 19:07:00,5,71,214.194,930,13.099,3.017,False
2026-01-17,2026-01-17 23:59:59,10,active,Tallinn,Estonia,59.411272,24.712546,2026-01-17 21:16:00,3,74,231.037,1003,13.554,3.122,False
2026-01-18,2026-01-18 23:59:59,10,active,Tallinn,Estonia,59.414797,24.713376,2026-01-18 22:56:00,2,76,239.235,1039,13.671,3.148,False
2026-01-19,2026-01-19 23:59:59,10,active,Tallinn,Estonia,59.413519,24.720322,2026-01-19 19:06:00,2,78,242.823,1054,13.513,3.113,False
2026-01-20,2026-01-20 23:59:59,10,active,Tallinn,Estonia,59.409204,24.720161,2026-01-20 22:22:00,6,84,256.307,1115,13.274,3.051,False
2026-01-21,2026-01-21 23:59:59,10,active,Tallinn,Estonia,59.414345,24.713996,2026-01-21 21:03:00,7,91,275.049,1194,13.121,3.023,False
2026-01-22,2026-01-22 23:59:59,10,active,Tallinn,Estonia,59.412761,24.714489,2026-01-22 22:06:00,6,97,295.542,1280,13.196,3.047,False
2026-01-23,2026-01-23 23:59:59,10,active,Tallinn,Estonia,59.412754,24.713265,2026-01-23 17:22:00,5,102,318.756,1380,13.529,3.125,False
2026-01-24,2026-01-24 23:59:59,10,active,Tallinn,Estonia,59.411398,24.710277,2026-01-24 19:39:00,6,108,339.112,1468,13.593,3.14,False
2026-01-25,2026-01-25 23:59:59,10,active,Tallinn,Estonia,59.414599,24.718754,2026-01-25 17:11:00,3,111,349.45,1512,13.622,3.148,False
2026-01-26,2026-01-26 23:59:59,10,active,Tallinn,Estonia,59.416012,24.715879,2026-01-26 20:08:00,7,118,373.191,1611,13.653,3.163,False
2026-01-27,2026-01-27 23:59:59,10,active,Tallinn,Estonia,59.413946,24.714141,2026-01-27 18:12:00,6,124,394.466,1700,13.71,3.181,False
2026-01-28,2026-01-28 23:59:59,10,active,Tallinn,Estonia,59.410544,24.716093,2026-01-28 10:23:00,2,126,403.855,1742,13.825,3.205,False
2026-01-29,2026-01-29 23:59:59,10,active,Tallinn,Estonia,59.412382,24.715461,2026-01-29 20:26:00,5,131,423.732,1825,13.931,3.235,False
2026-01-30,2026-01-30 23:59:59,10,active,Tallinn,Estonia,59.406961,24.708488,2026-01-30 21:56:00,6,137,444.671,1915,13.978,3.246,False
2026-01-31,2026-01-31 23:59:59,10,active,Tallinn,Estonia,59.409798,24.714148,2026-01-31 18:06:00,4,141,457.533,1969,13.965,3.245,False
2026-02-01,2026-02-01 23:59:59,10,active,Tallinn,Estonia,59.413065,24.71878,,0,141,457.533,1969,13.965,3.245,False
2026-01-01,2026-01-01 23:59:59,11,active,Tallinn,Estonia,59.462848,24.734437,2026-01-01 19:48:00,3,3,7.141,31,10.333,2.38,False
2026-01-02,2026-01-02 23:59:59,11,active,Tallinn,Estonia,59.45887,24.726936,2026-01-02 22:54:00,6,9,32.082,142,15.778,3.565,False
2026-01-03,2026-01-03 23:59:59,11,active,Tallinn,Estonia,59.46665,24.729601,2026-01-03 19:44:00,3,12,39.552,177,14.75,3.296,False
2026-01-04,2026-01-04 23:59:59,11,active,Tallinn,Estonia,59.459795,24.726337,2026-01-04 15:18:00,2,14,47.275,214,15.286,3.377,False
2026-01-05,2026-01-05 23:59:59,11,active,Tallinn,Estonia,59.460893,24.730276,2026-01-05 15:57:00,6,20,70.885,318,15.9,3.544,False
2026-01-06,2026-01-06 23:59:59,11,active,Tallinn,Estonia,59.457303,24.73142,2026-01-06 21:52:00,3,23,80.092,359,15.609,3.482,False
2026-01-07,2026-01-07 23:59:59,11,active,Tallinn,Estonia,59.46537,24.728873,2026-01-07 22:08:00,3,26,93.606,418,16.077,3.6,False
2026-01-08,2026-01-08 23:59:59,11,active,Tallinn,Estonia,59.459962,24.724693,2026-01-08 22:07:00,4,30,110.756,489,16.3,3.692,False
2026-01-09,2026-01-09 23:59:59,11,active,Tallinn,Estonia,59.455125,24.726663,2026-01-09 22:35:00,7,37,130.279,575,15.541,3.521,False
2026-01-10,2026-01-10 23:59:59,11,active,Tallinn,Estonia,59.456892,24.729846,2026-01-10 20:23:00,4,41,145.479,635,15.488,3.548,False
2026-01-11,2026-01-11 23:59:59,11,active,Tallinn,Estonia,59.461524,24.731301,2026-01-11 21:50:00,2,43,156.996,684,15.907,3.651,False
2026-01-12,2026-01-12 23:59:59,11,active,Tallinn,Estonia,59.455573,24.730251,2026-01-12 19:41:00,3,46,169.38,737,16.022,3.682,False
2026-01-13,2026-01-13 23:59:59,11,active,Tallinn,Estonia,59.457447,24.728841,2026-01-13 21:16:00,3,49,182.119,788,16.082,3.717,False
2026-01-14,2026-01-14 23:59:59,11,active,Tallinn,Estonia,59.461808,24.724879,2026-01-14 19:37:00,4,53,191.156,827,15.604,3.607,False
2026-01-15,2026-01-15 23:59:59,11,active,Tallinn,Estonia,59.460154,24.733843,2026-01-15 20:45:00,5,58,207.257,901,15.534,3.573,False
2026-01-16,2026-01-16 23:59:59,11,active,Tallinn,Estonia,59.461679,24.734653,2026-01-16 22:49:00,6,64,228.841,1000,15.625,3.576,False
2026-01-17,2026-01-17 23:59:59,11,active,Tallinn,Estonia,59.457772,24.726624,2026-01-17 14:52:00,4,68,243.009,1060,15.588,3.574,False
2026-01-18,2026-01-18 23:59:59,11,active,Tallinn,Estonia,59.460305,24.728242,2026-01-18 22:17:00,7,75,268.651,1170,15.6,3.582,False
2026-01-19,2026-01-19 23:59:59,11,active,Tallinn,Estonia,59.4604,24.729339,2026-01-19 21:10:00,7,82,284.988,1239,15.11,3.475,False
2026-01-20,2026-01-20 23:59:59,11,active,Tallinn,Estonia,59.460752,24.725848,2026-01-20 19:13:00,5,87,304.171,1322,15.195,3.496,False
2026-01-21,2026-01-21 23:59:59,11,active,Tallinn,Estonia,59.462915,24.724284,2026-01-21 22:50:00,5,92,327.187,1425,15.489,3.556,False
2026-01-22,2026-01-22 23:59:59,11,active,Tallinn,Estonia,59.459765,24.731981,2026-01-22 19:20:00,6,98,346.847,1518,15.49,3.539,False
2026-01-23,2026-01-23 23:59:59,11,active,Tallinn,Estonia,59.459365,24.72879,2026-01-23 20:46:00,5,103,358.846,1570,15.243,3.484,False
2026-01-24,2026-01-24 23:59:59,11,active,Tallinn,Estonia,59.456978,24.728544,2026-01-24 21:10:00,5,108,370.62,1621,15.009,3.432,False
2026-01-25,2026-01-25 23:59:59,11,active,Tallinn,Estonia,59.458365,24.733695,2026-01-25 17:45:00,5,113,388.622,1700,15.044,3.439,False
